start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,user_language,consent,state,age,gender,education,ideology_general,household_size,sus_1,sus_2,sus_3,re_1,re_2,re_3,sev_1,sev_2,sev_3,se_1,se_2,se_3,mrr_1,mrr_2,mrr_3,rc_1,rc_2,rc_3,proto_caring,proto_informed,proto_dedicated,proto_pushy,proto_stubborn,proto_arrogant,proto_patriotic,proto_responsible,proto_similarity,willingness_1,willingness_2,att_1,att_2,att_3,att_4,att_5,att_6,sn_1,sn_2,sn_3,sn_4,sn_5,int_1,int_2,int_3,beh_1,beh_2,beh_3,feedback
2018-07-31 23:37:24,2018-07-31 23:41:10,0,100,225,1,2018-07-31 23:41:10,R_3QXy51aJ0TYOEfV,EN,1,46,42,2,5,6,4,3,2,4,2,4,2,4,4,4,3,4,3,3,4,3,2,2,2,1,NA,NA,NA,1,NA,NA,NA,2,3,3,3,2,3,2,2,3,3,3,3,4,4,4,4,4,11,11,NA,NA
2018-07-31 23:23:04,2018-07-31 23:41:21,0,100,1096,1,2018-07-31 23:41:22,R_1jrAWVeVVxjJM5D,EN,1,43,25,2,2,0,5,1,5,1,1,1,1,1,1,1,1,5,2,3,3,3,5,3,3,1,1,1,NA,NA,NA,NA,1,3,3,3,2,5,2,2,5,2,1,1,1,4,4,2,2,2,11,11,NA,NA
2018-07-31 23:57:06,2018-08-01 00:01:33,0,100,267,1,2018-08-01 00:01:35,R_vwcjQR3Unc0fLR7,EN,1,24,50,1,5,3,3,2,4,2,2,2,2,1,2,2,3,4,3,4,4,3,2,3,3,1,1,1,NA,NA,NA,NA,1,3,2,2,2,4,2,2,4,2,1,1,1,2,2,2,2,2,12,12,NA,NA
2018-07-31 23:56:59,2018-08-01 00:02:27,0,100,327,1,2018-08-01 00:02:28,R_UnlYK4opsozNXdD,EN,1,46,40,2,3,7,5,3,4,2,2,4,4,2,2,4,2,4,2,4,4,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,5,1,1,5,1,2,2,2,4,4,4,4,4,11,11,NA,NA
2018-07-31 23:58:19,2018-08-01 00:03:34,0,100,314,1,2018-08-01 00:03:35,R_XBrkmWInm1PwfJL,EN,1,47,33,2,2,8,5,1,5,5,2,1,1,1,1,1,2,2,2,5,5,2,4,4,5,1,1,1,NA,NA,NA,NA,1,3,2,2,1,5,1,1,5,1,2,2,2,2,4,2,2,2,11,11,NA,NA
2018-07-31 23:59:37,2018-08-01 00:07:24,0,100,466,1,2018-08-01 00:07:25,R_24CoynQ18B8QP4i,EN,1,20,30,2,5,1,2,1,5,1,5,5,5,1,1,1,5,1,5,5,5,3,3,2,2,1,1,NA,NA,NA,NA,NA,1,3,2,5,2,5,1,1,5,1,1,1,1,5,5,5,5,5,11,11,NA,"I live in apartment complex and will for the foreseeable future, so I can't choose my energy provider."
2018-07-31 23:57:38,2018-08-01 00:08:30,0,100,652,1,2018-08-01 00:08:31,R_6JAoNMxa4d29uff,EN,1,25,34,2,4,8,2,2,5,2,2,2,1,1,1,2,4,2,4,4,5,4,5,4,4,1,1,1,NA,NA,NA,1,1,3,2,2,2,4,1,1,4,1,1,1,1,4,4,2,2,2,11,11,NA,NA
2018-08-01 00:04:53,2018-08-01 00:10:16,0,100,322,1,2018-08-01 00:10:17,R_3pnD0ugghVycs6k,EN,1,41,41,1,3,4,2,1,5,1,2,1,1,1,1,1,1,5,1,4,5,4,5,2,2,1,1,NA,NA,NA,NA,NA,1,4,3,3,1,5,1,1,5,1,1,1,1,4,4,4,4,4,11,11,NA,None
2018-08-01 00:10:06,2018-08-01 00:12:20,0,100,133,1,2018-08-01 00:12:21,R_6Mgk7Wbn6v7jkpb,EN,1,34,26,1,4,6,2,2,3,3,3,2,4,2,3,4,3,4,2,3,3,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,3,3,3,2,2,1,4,3,2,2,3,3,3,2,11,11,NA,na
2018-08-01 00:12:30,2018-08-01 00:16:13,0,100,223,1,2018-08-01 00:16:14,R_3Dw4t7ksarNclSb,EN,1,43,31,1,5,0,1,1,5,5,1,1,1,1,1,1,1,5,1,5,5,3,5,5,5,1,1,1,NA,NA,NA,1,1,4,5,1,1,5,1,1,5,1,1,1,1,5,5,1,3,3,11,11,NA,NA
2018-08-01 00:14:14,2018-08-01 00:18:53,0,100,278,1,2018-08-01 00:18:54,R_2R3pUhfdK7B5Kix,EN,1,33,40,2,2,6,5,2,5,1,2,2,2,1,1,1,1,5,1,4,3,4,4,5,5,NA,1,1,NA,NA,NA,NA,1,5,4,4,2,5,1,1,5,1,1,1,1,2,2,1,1,1,10,11,NA,NA
2018-08-01 00:31:21,2018-08-01 00:36:22,0,100,300,1,2018-08-01 00:36:22,R_1F2hFvAnlZrBWCc,EN,1,25,55,2,3,5,2,1,5,1,5,4,3,1,1,1,3,4,3,5,5,5,4,3,5,1,1,1,NA,NA,1,NA,1,2,4,1,1,5,1,1,5,1,3,3,3,3,3,1,1,1,12,12,NA,NA
2018-08-01 00:48:34,2018-08-01 00:52:56,0,100,261,1,2018-08-01 00:52:57,R_307eznjiJM5lqQx,EN,1,54,38,2,5,0,4,2,3,2,1,1,1,1,1,1,2,5,2,4,5,3,4,2,4,NA,1,1,NA,NA,NA,NA,1,5,4,4,1,5,1,1,5,1,2,1,2,1,1,1,1,1,10,10,10,NA
